crannies	2.2367487148083348E-7
cromwell	7.063416994131584E-8
loamed	1.1772361656885972E-8
ecological	1.0212523737348581E-5
recasting	6.239351678149566E-7
hip-width	5.739026307731912E-7
accountable	7.551970002892352E-6
famed	8.446669488815686E-7
wagged	6.357075294718426E-7
pt/berkeley	7.063416994131584E-8
cutback	2.0307323858128303E-7
amniotic	3.6788630177768665E-7
scots	1.8247160568173258E-7
scott	2.928669271191808E-5
spectacular	3.952570426299465E-6
sniffling	1.0006507408353077E-7
two-time	1.4597728454538606E-6
mired	2.5928626549291355E-6
digby	8.53496220124233E-8
paper-lined	7.652035076975882E-8
fames	7.507823646679029E-6
chambray	7.946344118398032E-8
slumdog	1.4126833988263168E-7
scour	6.739677048567219E-7
birch	1.5362931962236193E-6
scout	2.5222284849878197E-6
lodgepole	3.2668303597858575E-7
ATWOOD	7.652035076975882E-8
hard-boiled	6.680815240282789E-7
simulacrum	2.0601632899550452E-7
glutton	8.53496220124233E-8
garrison	6.798538856851649E-7
depressions	2.7959358935104187E-7
najaf	2.1190250982394752E-7
blundered	7.652035076975882E-8
signatory	3.060814030790353E-7
grecian	7.652035076975882E-8
wide-eyed	6.710246144425004E-7
marinas	1.4715452071107466E-7
blondes	7.652035076975882E-8
reliability	1.23374350164165E-5
multitudes	4.17918838819452E-7
erratic	5.974473540869631E-7
cyril	1.1183743574041674E-7
neoliberal	9.300165708939919E-7
gobble	5.827319020158557E-7
rackets	1.0006507408353077E-7
parish	5.99213208335496E-6
motorcycling	2.272065799778993E-6
babbitt	1.8835778651017556E-7
reburial	8.240653159820181E-8
horrific	4.5323592379010993E-7
cellulosic	2.5016268520882693E-7
nicking	9.91232851509799E-6
mires	1.5304070153951764E-7
conventional	1.3800150952284582E-5
redo	6.033335349154061E-7
awfulness	1.1478052615463824E-7
redd	1.6186997278218213E-7
filched	7.357726035553733E-8
plain-weave	1.0006507408353077E-7
mining	1.943616909551874E-5
parity	1.3567646809561084E-6
scope	1.9330217840606766E-5
co-writer	1.0300816449775226E-7
forwards	9.032638790287185E-5
suffered	1.2566996068725776E-5
ream	1.1478052615463824E-7
real	2.606047699984848E-4
meddled	5.297562745598688E-8
scoot	1.3538215905418868E-7
t'ai	3.2373994556436426E-7
variegated	7.063416994131584E-8
considerations	6.1893191411078E-6
scoop	4.105611127838983E-6
read	5.656325467092288E-5
applauds	2.713529361912217E-6
rehabilitation	8.682116721953404E-6
platter	2.3426999697203086E-6
wantoned	8.82927124266448E-9
coach	6.233759806362545E-5
rehabilitating	3.826017538487941E-7
rear	2.2544072572936636E-5
internment	7.240002418984873E-7
reap	2.2897243422643216E-6
two-button	1.0595125491197376E-7
sprang	4.894359358850343E-6
remained	1.5986867130051153E-5
reba	4.5029283337588844E-7
bryon	7.946344118398032E-8
laths	7.063416994131584E-8
ferried	4.0614647716256606E-7
intrude	1.109545086161503E-6
playwright	1.0006507408353077E-6
samplings	7.357726035553733E-8
debtors	2.0601632899550452E-7
redoes	6.033335349154061E-7
ferries	4.511757605001549E-6
happen	9.339308811449064E-5
budapest	2.3250414272349797E-7
shattered	4.002602963341231E-6
lawrenceville	8.82927124266448E-8
subzero	1.2360979739730272E-7
all-america	1.5892688236796064E-7
centerpiece	4.232164015650507E-6
romulus	7.063416994131584E-8
zodiacal	3.443415784639147E-7
thunderbird	7.652035076975882E-8
toeing	4.832554460151691E-6
superstar	1.236097973973027E-6
invitations	2.513399213745155E-6
rhyme	1.0889434532619524E-6
rolando	2.0013014816706154E-7
juxtaposed	8.682116721953405E-7
descendents	2.4721959479460544E-7
rees	2.2367487148083348E-7
song-and-dance	7.652035076975882E-8
intersects	8.41723858467347E-7
ridley	5.032684608318754E-7
globalization	4.891416268436122E-6
eroticism	1.9130087692439705E-7
reed	5.120977320745398E-6
gnocchi	2.589919564514914E-7
sulzberger	1.5009761112529615E-7
reef	1.2773012397721281E-6
later	1.8130614187770086E-4
shrivels	2.20731781066612E-7
reek	5.827319020158557E-7
millard	1.6481306319640362E-7
reel	1.759968067704453E-6
preemption	1.0595125491197376E-7
ovulation	8.240653159820181E-8
artifact	1.5922119140938277E-6
reds	1.2007808890023692E-6
falls	1.1347379401072389E-4
latex	1.1654638040317113E-6
yucatan	2.2367487148083348E-7
monsanto	3.149106743216998E-7
viceroy	1.6186997278218213E-7
variable	1.1589890051204241E-5
scold	5.179839129029828E-7
hand-in-glove	7.063416994131584E-8
scavenge	1.0300816449775226E-7
coalesced	1.9718705775284005E-7
cramming	8.240653159820181E-7
snowballing	5.091546416603183E-7
abysmally	7.652035076975882E-8
bobcats	7.946344118398032E-8
latch	1.6481306319640361E-6
humiliates	8.093498639109106E-7
ethnographers	1.5304070153951764E-7
refurbishes	1.8247160568173258E-7
indulgence	7.593173268691452E-7
willing	0.0023914846364264442
phylicia	2.0307323858128303E-7
juxtaposes	7.652035076975882E-8
refurbished	1.7364233443906809E-7
coalesces	6.56309162371393E-7
scoff	7.004555185847154E-7
priestess	2.1190250982394752E-7
motorcycled	2.0601632899550452E-7
gobbed	1.1772361656885972E-8
cleats	2.8547977017948485E-7
narrate	1.4715452071107466E-7
werent	1.6481306319640362E-7
tinting	4.561790142043314E-7
grumble	5.297562745598688E-7
masking	7.4754496521225925E-6
outstanding	6.1863760506935784E-6
volition	8.82927124266448E-8
humiliated	8.476100392957901E-7
ominous	6.739677048567219E-7
rein	2.7900497126819758E-6
latrines	7.652035076975882E-8
mcpherson	1.8541469609595407E-7
reis	8.240653159820181E-8
biomarkers	6.769107952709434E-8
conned	6.916262473420509E-7
glazing	1.2331548835588057E-6
lowry	3.0902449349325676E-7
screenplays	2.531057756230484E-7
cleave	1.5598379195373915E-7
reid	3.396326338011603E-6
temporal	3.8024728151741692E-6
service	1.4545635754206887E-4
shiite-dominated	7.063416994131584E-8
whitewater	2.7694480797824252E-6
ledges	2.589919564514914E-7
conner	1.1772361656885973E-7
ledger	5.886180828442986E-7
simmers	5.097432597431626E-6
stilled	7.32858944045294E-5
subsumed	1.0771710916050664E-6
theodore	2.990179860849037E-6
uncontrollable	7.652035076975882E-8
falta	6.769107952709434E-8
orrin	2.233805624394113E-6
corrupt	3.5935133957644434E-6
subsumes	8.53496220124233E-8
tax-deferred	4.0908956757678755E-7
repr	7.357726035553733E-8
reps	1.4538866646254177E-6
stiller	1.324390686399672E-7
naturalist	4.0908956757678755E-7
repo	1.0006507408353077E-7
serenity	1.0595125491197375E-6
uncontrollably	9.712198366930928E-8
false	2.059574671872201E-5
nc-17	9.123580284086629E-8
tortures	6.780880314366321E-6
anti-trust	9.123580284086629E-8
teller	1.0948296340903954E-6
cyrus	6.798538856851649E-7
reconciling	1.8070575143319968E-6
prevent	4.7065901904230116E-5
unburdened	1.9718705775284005E-7
applause	3.5228792258231272E-6
ceremony	1.1525142062091368E-5
brandying	1.2449272452156916E-6
prunes	3.443415784639147E-7
bedsheets	7.652035076975882E-8
nails	1.1130767946585687E-5
stuccoing	1.2037239794165908E-6
tripod	9.682767462788712E-7
kneel	1.6540168127924791E-6
mascot	3.3256921680702873E-7
rena	8.53496220124233E-8
rend	6.769107952709434E-8
kneed	1.6010411853364923E-6
rene	6.268782582291781E-7
motorcycles	2.272065799778993E-6
rep.	2.002478717836304E-5
falun	7.446018747980378E-7
reno	2.7547326277113175E-6
mirth	8.53496220124233E-8
winched	5.886180828442986E-9
interrelated	2.3250414272349797E-7
agreeing	1.4786086241048782E-5
winches	8.240653159820181E-8
knees	2.6832155306457354E-5
rent	1.3626508617845513E-5
rely	2.893940804303994E-5
boardrooms	1.9718705775284005E-7
naturalism	2.8842286059370634E-7
cyst	2.14845600238169E-7
lockout	7.357726035553733E-8
upholds	2.4810252191887187E-6
gannett	3.8554484426301563E-7
connie	4.240993286893172E-6
hangars	9.123580284086629E-8
appendix	3.178537647359213E-7
remy	1.2066670698308123E-7
seeker	1.706992440248466E-7
elitch	1.1478052615463824E-7
spontaneous	1.6069273661649353E-6
appended	3.914310250914586E-7
scientology	7.357726035553733E-8
fringing	3.6170581190782153E-6
retinal	1.5009761112529615E-7
rev.	2.8194806168241904E-6
beacons	1.9424396733861856E-7
thirty-six	7.122278802416014E-7
newark	9.476751133793208E-7
stupak	9.712198366930928E-8
jerald	1.0889434532619525E-7
alcohol-related	1.9424396733861856E-7
reconnaissance	1.306732143914343E-6
unlocking	9.888783791784218E-7
multilateralism	1.0595125491197376E-7
bryce	5.415286362167547E-7
castillo	3.4728466887813617E-7
worldview	1.015366192906415E-6
demystifying	1.4421143029685317E-7
idles	1.8247160568173257E-6
complicate	2.2279194435656704E-6
displeasure	8.41723858467347E-7
idled	1.7364233443906809E-7
ostensible	8.82927124266448E-8
shakers	2.7076431810837735E-7
unravel	1.3655939521987728E-6
rest	1.6718225097985193E-4
machinists	2.20731781066612E-7
squealed	3.561139401208007E-7
scratching	4.69128612026906E-6
bryan	2.0160169337417228E-6
knead	7.828620501829172E-7
paintbrush	1.5009761112529615E-7
drayton	2.560488660372699E-7
TYCHO	2.08959419409726E-7
coast	2.5793244390237165E-5
crescent	1.2478703356299132E-6
modulated	1.6186997278218213E-7
ambled	3.7082939219190814E-7
vector	1.1124881765757245E-6
triple	5.162180586544499E-6
ostensibly	1.3803094042698803E-6
sociodemographic	5.003253704176539E-7
longevity	1.8129436951604397E-6
modulates	1.9718705775284005E-7
conveyance	2.972521318363708E-7
ambler	1.5892688236796064E-7
cuomo	1.3273337768138935E-6
ambles	7.063416994131584E-8
tortured	1.294959782257457E-6
iacocca	8.82927124266448E-8
gesture	1.0259613183976125E-5
coats	2.2826609252701903E-5
viking	4.856099183465464E-7
two-pronged	1.5304070153951764E-7
latin	3.734487426605653E-5
president-elect	4.517643785829992E-6
transcripts	2.1808299969381266E-6
downpour	9.417889325508778E-8
triply	7.357726035553733E-8
glenwood	6.62195343199836E-7
falsify	7.063416994131584E-8
grasshoppers	1.2360979739730272E-7
hoshyar	1.1772361656885973E-7
ambiance	2.4427650438038395E-7
chock-full	6.239351678149566E-7
subway	6.3982785605175265E-6
beautification	7.357726035553733E-8
flutter	1.1890085273454832E-6
jabbing	8.505531297100116E-7
respectively	6.44536800714507E-7
fairest	1.5598379195373915E-7
cinderella	6.239351678149566E-7
overhauling	2.5546024795442562E-6
sensitized	2.589919564514914E-7
contravening	1.2066670698308123E-7
opryland	7.357726035553733E-8
enlarged	1.2037239794165908E-6
counterparts	5.762571031045684E-6
bristled	2.08959419409726E-7
chaplin	1.4421143029685317E-7
biomechanical	7.652035076975882E-8
interested	3.167648212826593E-5
prodded	8.534962201242331E-7
decorators	7.652035076975882E-8
allegiances	2.2367487148083348E-7
tumult	6.415937103002855E-7
serrated	5.091546416603183E-7
entrench	7.357726035553733E-8
psa-recognized	1.765854248532896E-7
bristles	1.283187420600571E-6
scrimmage	3.178537647359213E-7
ingratiating	1.9718705775284005E-7
fitzpatrick	2.3839032355194095E-7
bottleneck	1.0889434532619525E-7
multiprocessor	7.063416994131584E-8
excelsior	1.0595125491197376E-7
precise	6.407107831760191E-6
tamiami	7.946344118398032E-8
subjugating	7.063416994131584E-8
liposuction	1.4126833988263168E-7
glooming	1.4362281221400887E-6
spalding	3.149106743216998E-7
linearity	1.5009761112529615E-7
glycogen	9.712198366930928E-8
gianfranco	1.9424396733861856E-7
cul-de-sac	1.324390686399672E-7
chartering	9.329596613082134E-6
interviewers	3.943741155056801E-7
rivera	1.0035938312495291E-6
three-legged	1.294959782257457E-7
warm-up	8.093498639109106E-7
dioxin	1.6481306319640362E-7
jannelle	9.123580284086629E-8
appeases	8.976425763375554E-7
hypothesizes	2.14845600238169E-7
subjugation	5.179839129029828E-7
rivers	7.584343997448788E-6
knockoffs	8.82927124266448E-8
vibrato	7.357726035553733E-8
raspberries	4.5912210461855296E-7
utter	2.6723260961131158E-6
rcra	2.20731781066612E-7
destroying	1.0812914181849765E-5
hypothesized	4.2674811006211655E-6
overflow	8.858702146806694E-7
serving	4.835497550565913E-5
vibrate	3.413984880496932E-7
enlarges	1.671675355277808E-6
appeased	1.4715452071107466E-7
pre-war	9.417889325508778E-8
double-digit	1.2684719685294635E-6
thomson	7.563742364549237E-7
highball	8.240653159820181E-8
between-subjects	9.712198366930928E-8
underlay	1.9130087692439705E-7
zoran	8.53496220124233E-8
augsburg	7.063416994131584E-8
uncritical	1.677561536106251E-7
patience	9.317824251425247E-6
draping	5.680164499447482E-7
tellers	9.712198366930928E-8
painless	3.826017538487941E-7
priory	1.4421143029685317E-7
rocket-propelled	9.417889325508778E-7
vibrant	2.0866511036830385E-6
antiquities	6.062766253296276E-7
l'oeuvre	8.240653159820181E-8
minnesota	8.961710311304447E-6
unnatural	4.0320338674834457E-7
lotions	2.531057756230484E-7
awesome	1.3449923192992225E-6
slogged	5.591871787020837E-8
bookings	1.4126833988263168E-7
fouled	1.0948296340903954E-6
rinehart	1.0889434532619525E-7
loomed	1.4833175687676325E-6
sluiced	5.886180828442986E-9
configure	1.9424396733861856E-7
whiting	3.286755081890137E-4
adaptive	3.0814156636899033E-6
bisects	1.8835778651017556E-7
pander	4.0614647716256606E-7
peonies	1.3538215905418868E-7
hushed	1.097772724504617E-6
dichotomies	8.53496220124233E-8
uttar	3.826017538487941E-7
mistakenly	6.827969760993864E-7
proscribed	9.123580284086629E-8
bogeys	1.706992440248466E-7
priori	7.063416994131584E-8
snicker	1.1772361656885973E-7
hushes	1.5863257332653848E-6
machismo	1.0300816449775226E-7
supporter	5.2593025702138085E-6
alienates	6.975124281704939E-7
supported	2.114316153576721E-5
protectorate	1.1183743574041674E-7
inequitable	7.357726035553733E-8
penders	7.357726035553733E-8
denies	1.9018250256699288E-5
pettiness	1.5598379195373915E-7
diagrams	2.428049591732732E-6
louis	1.8882868097645102E-5
enthusiasm	1.2564052978311554E-5
minimally	8.064067734966891E-7
moonves	1.0595125491197376E-7
tabletop	1.9130087692439705E-7
beautiful	5.510936800629746E-5
denied	9.785775627286465E-6
archbishop	1.5421793770520625E-6
oswald	1.1536914423748254E-6
sandpapered	1.4715452071107466E-8
louie	3.2079685515014277E-7
enthusiast	2.9136595100792783E-7
alienated	2.142569821553247E-6
cheerleaders	3.502277592923577E-7
oswalt	8.53496220124233E-8
souping	1.2705321318194185E-5
closely	3.9072468339204544E-5
homicide	4.732489386068161E-6
air-conditioning	8.77040943438005E-7
indefinite	7.916913214255817E-7
stovetop	7.063416994131584E-8
conrad	1.3714801330272158E-6
ice-skating	1.0006507408353077E-7
disaggregation	7.652035076975882E-8
faldo	8.240653159820181E-8
infringing	5.091546416603183E-7
mises	9.417889325508778E-8
lathers	1.0889434532619525E-7
epatha	8.53496220124233E-8
peacocks	7.357726035553733E-8
fertilization	3.8554484426301563E-7
jeanine	2.766504989368204E-7
chairmanship	6.180489869865135E-7
freaking	2.525171575402041E-6
lawed	2.0136624614103456E-5
baudelaire	1.9424396733861856E-7
falsity	2.2956105230927648E-7
hyde	1.509805382495626E-6
contracted	3.4905052312666908E-6
embarrasses	2.5281146658162625E-6
vacuum	7.0428153612320335E-6
denial	7.522539098750136E-6
sluices	6.769107952709434E-8
killers	2.3250414272349794E-6
embarrassed	1.0291987178532562E-5
cyberspace	5.032684608318754E-7
commendation	2.08959419409726E-7
preemptive	1.068341820362402E-6
throwaway	6.769107952709434E-8
injustices	8.064067734966891E-7
rehabilitative	2.2661796189505497E-7
rate-per-minute	7.357726035553733E-8
molinari	7.652035076975882E-8
snapped	4.0761802236967684E-6
molests	6.769107952709434E-8
excruciatingly	1.9718705775284005E-7
temerity	3.4728466887813617E-7
tableted	1.0300816449775226E-7
tumbled	1.2390410643872486E-6
ruben	6.798538856851649E-7
snapper	3.149106743216998E-7
outlive	3.2962612639280724E-7
discording	5.091546416603183E-7
tooling	2.418631702407223E-5
registering	5.765514121459905E-6
intravenous	1.2037239794165908E-6
smoothly	3.2962612639280723E-6
cataract	1.9718705775284005E-7
low-pass	7.946344118398032E-8
doubting	3.654141058297406E-5
tantrum	1.4715452071107466E-7
comprehended	3.2668303597858575E-7
priests	8.131758814493986E-6
group-home	7.652035076975882E-8
broached	1.383252494684102E-7
sought	1.4741939884835459E-5
transfusion	2.20731781066612E-7
ba'ath	2.531057756230484E-7
broaches	3.6494321136346516E-7
retested	7.652035076975882E-8
airway	8.211222255677966E-7
overexploitation	9.712198366930928E-8
giovanni	3.384553976354717E-7
closeup	2.7959358935104187E-7
unfortunately	6.421823283831298E-6
lurid	2.3250414272349797E-7
pecans	1.0418540066344086E-6
indications	5.297562745598688E-6
rear-view	6.327644390576211E-7
handguns	6.121628061580705E-7
hype	1.9130087692439706E-6
october	1.1339727365995413E-5
prolongation	2.0013014816706154E-7
waiters	1.0389109162201872E-6
unload	1.2537565164583562E-6
gummed	3.031383126648138E-7
debilitating	7.298864227269303E-7
t-tests	4.6206519503277445E-7
closest	1.645776159632659E-5
rubin	1.462715935868082E-6
strived	3.413984880496932E-7
synchronizing	2.14845600238169E-7
pandas	1.5598379195373915E-7
disinterest	2.8547977017948485E-7
kilowatts	1.6186997278218213E-7
contractor	3.558196310793785E-6
clifford	1.0330247353917442E-6
lurch	4.41463562133224E-7
storing	4.009960689376784E-5
tagliabue	2.7076431810837735E-7
leaders	9.51942594479942E-5
waist-length	7.063416994131584E-8
imperils	1.5598379195373915E-7
whimpering	2.2367487148083348E-7
albanian	5.091546416603183E-7
closets	8.078783187037998E-6
kasten	7.063416994131584E-8
wanderings	9.712198366930928E-8
illuminating	1.4803744783534112E-6
immediately	5.2101529602963096E-5
coffin	2.5457732083015916E-6
bosnia-herzegovina	6.769107952709434E-8
marilyn	4.220391653993621E-6
hymn	8.65268581781119E-7
connective	1.009480012077972E-6
well-advised	1.5892688236796064E-7
lawns	2.1101958269968104E-6
advancers	1.1183743574041674E-7
clattering	5.062115512460968E-7
illumination	1.0889434532619524E-6
spooking	1.1478052615463824E-7
triggered	4.61182267908508E-6
xiaoping	9.712198366930928E-8
role-playing	3.737724826061296E-7
striven	1.677561536106251E-7
naming	1.0759349936310935E-4
altar	4.008489144169674E-6
tumbles	2.248521076465221E-6
headlining	5.2357578469000366E-6
acinic	1.1772361656885973E-7
adapting	3.4875621408524694E-6
strives	5.7301970364892475E-6
anti-personnel	8.53496220124233E-8
paring	8.328945872246825E-7
lured	2.6281797398997933E-6
wrecked	9.829921983499788E-7
tumbler	3.031383126648138E-7
lures	6.30704275767666E-6
jutted	3.2962612639280724E-7
nudge	9.682767462788712E-7
exhorted	3.3256921680702873E-7
championing	5.750798669388798E-6
all-seeing	9.123580284086629E-8
altruism	5.150408224887613E-7
somewhat	2.5672577683254085E-5
imperial	4.273367281449608E-6
nikola	7.946344118398032E-8
invariant	1.8247160568173258E-7
insane	1.4686021166965252E-6
lotus	1.6186997278218213E-7
toledo	2.3250414272349797E-7
blacktop	9.712198366930928E-8
grinder	3.7082939219190814E-7
perilous	3.826017538487941E-7
interfacing	3.908424070086143E-6
fingernail	2.20731781066612E-7
enrollment	5.6477905048910454E-6
nudes	7.357726035553733E-8
unlock	1.7717404293613389E-6
quivering	9.094149379944414E-7
cronin	9.123580284086629E-8
throbbing	7.563742364549237E-7
thematically	7.357726035553733E-8
dishwashing	1.9130087692439705E-7
unaccustomed	7.240002418984873E-7
lanier	3.767155730203511E-7
co-manager	1.5598379195373915E-7
malachi	8.240653159820181E-8
myrddin	1.383252494684102E-7
orientations	1.75408188687601E-6
smoother	6.827969760993864E-7
smoothes	1.5598379195373915E-7
faucets	1.5009761112529615E-7
baby-sitting	9.123580284086629E-8
outline	7.416587843838163E-6
impacting	5.9526946718043924E-5
smoothed	2.071935651611931E-6
physiology	1.6540168127924791E-6
pariah	3.502277592923577E-7
staccato	1.4715452071107466E-7
persistence	4.5500177803864285E-6
problem-focused	2.0601632899550452E-7
romantic	1.0648101118653363E-5
katzenberg	7.063416994131584E-8
soulful	2.20731781066612E-7
derogation	1.0889434532619525E-7
re-release	7.357726035553733E-8
incommensurability	7.946344118398032E-8
dishing	1.3767776957728146E-5
banquettes	9.123580284086629E-8
existential	7.916913214255817E-7
dungeness	2.8253667976526336E-7
traditionalists	2.4133341396616246E-7
mascara	6.062766253296276E-7
malacca	1.324390686399672E-7
armistead	8.53496220124233E-8
eunice	8.240653159820181E-8
lurks	7.092847898273799E-7
connection	4.133276177732665E-5
storied	2.1231454248193853E-5
collaring	5.847920653058107E-6
mpaa	2.2661796189505497E-7
excisional	9.123580284086629E-8
stories	2.2315983065834472E-4
adhered	4.767806471038819E-7
seafood	2.5222284849878197E-6
stretch	2.5066301057924457E-5
exposure	2.9572172482097565E-5
crisscrosses	9.417889325508778E-8
appalled	3.316862896827623E-6
connecting	8.381921499702812E-6
adheres	4.564733232457536E-6
corvette	1.1772361656885973E-7
ernest	2.3662446930340805E-6
sportsmanship	2.0013014816706154E-7
joking	7.60788872076256E-6
sugarcane	2.0013014816706154E-7
lotta	7.063416994131584E-8
crisscrossed	9.741629271073142E-7
hoaxes	8.82927124266448E-8
prinze	1.1478052615463824E-7
mists	3.4581312367102547E-6
ridership	1.765854248532896E-7
immortal	6.20992077400735E-7
merkel	1.0889434532619525E-7
harbinger	1.1330898094752748E-6
misty	3.3256921680702873E-7
chafed	1.795285152675111E-7
tailgate	3.737724826061296E-7
hoaxed	8.82927124266448E-9
chafee	2.0013014816706154E-7
demanding	2.178475524606749E-5
wagers	5.179839129029828E-7
chafes	1.9718705775284005E-7
retinitis	2.4427650438038395E-7
controllable	7.357726035553733E-8
monk	2.14845600238169E-6
slobodan	1.748195706047567E-6
mona	1.683447716934694E-6
mitch	4.064407862039882E-6
exalting	1.1183743574041674E-7
curly	3.1491067432169976E-6
winningest	3.7082939219190814E-7
moms	4.09972494701054E-6
forefoot	1.706992440248466E-7
curls	4.547074689972207E-6
instructors	5.394684729267997E-6
ethnicities	1.2066670698308123E-7
exporters	6.415937103002855E-7
wretch	7.063416994131584E-8
mood	2.1096072089139663E-5
obliterates	3.149106743216998E-7
supplying	3.527588170485882E-5
pragmatic	1.5863257332653848E-6
frauds	9.123580284086629E-8
bone-in	6.769107952709434E-8
pablo	1.5686671907800558E-6
independently	5.362310734711561E-6
explicit	5.209270033172043E-6
mont	4.944391895892109E-7
nicholas	2.9489765950499364E-6
obliterated	5.856749924300771E-7
sheds	1.3255679225653606E-5
puddle	1.4921468400102971E-6
fatalism	1.5892688236796064E-7
mono	1.1183743574041674E-7
microorganisms	1.0065369216637507E-6
gusted	1.5598379195373915E-7
mole	1.1654638040317113E-6
peppers	1.980699848771065E-5
mold	4.305741276006045E-6
expediency	1.5892688236796064E-7
principalities	7.357726035553733E-8
vice-president	1.6863908073489156E-6
prescribes	1.7511387964617884E-6
cuddling	2.20731781066612E-7
sheen	2.0013014816706154E-6
sheep	6.0539369820536115E-6
populace	8.270084063962396E-7
sheer	7.634376534490553E-6
sheet	2.079587686688907E-5
bookshelves	3.001952222505923E-7
meteorologist	3.590570305350222E-7
inhospitable	3.2373994556436426E-7
phillips	3.984944420855902E-6
substance-abuse	7.357726035553733E-8
frederik	8.240653159820181E-8
bogged	6.180489869865135E-7
prescribed	3.4404726942249256E-6
ecclesiology	2.0013014816706154E-7
frederic	4.6500828544699594E-7
cocoa	1.9012364075870846E-6
synagogues	3.767155730203511E-7
dwell	3.775985001446176E-6
gigawatts	7.946344118398032E-8
dwelt	1.265528878115242E-7
propriety	8.240653159820181E-7
overtakes	6.798538856851649E-7
dubbed	2.5457732083015916E-6
hancock	1.5009761112529615E-7
cost-of-living	4.767806471038819E-7
at&amp;t	2.2661796189505497E-7
overtaken	1.1007158149188386E-6
triptych	8.53496220124233E-8
gustav	3.2373994556436426E-7
seeing	2.008629776802027E-4
bundled	1.3096752343285644E-6
willful	3.531708497065792E-7
strictly	8.452555669644129E-6
grammatical	3.2668303597858575E-7
samplers	6.769107952709434E-8
covenanting	1.289073601429014E-6
pharr	8.53496220124233E-8
bundles	5.017969156247646E-6
discerning	1.8423745993026548E-6
panera	7.652035076975882E-8
shaolin	1.4715452071107466E-7
phase	2.2629422194949062E-5
redress	9.182442092371059E-7
hinting	2.236748714808335E-6
outwardly	7.652035076975882E-8
misinformed	1.4421143029685317E-7
heeded	2.20731781066612E-7
cocky	2.14845600238169E-7
midwives	1.5892688236796064E-7
nicely	3.3286352584845088E-6
sheik	4.856099183465464E-7
bundeswehr	6.769107952709434E-8
prints	2.0722299606533534E-5
appeared	2.544595972135903E-5
diego	9.114751012843964E-6
cocks	1.2979028726716784E-6
authorizing	1.5068622920814045E-6
ornette	1.3538215905418868E-7
cognitively	2.2956105230927648E-7
topics	1.3941419292167214E-5
unconditionally	1.0300816449775226E-7
goring	2.3771341275667E-5
compressors	8.82927124266448E-8
serbian	3.037269307476581E-6
brimmed	3.2962612639280724E-7
calico	7.063416994131584E-8
curds	8.82927124266448E-8
idiom	5.739026307731912E-7
prostituting	9.918214695926432E-7
cured	1.9659843966999576E-6
sheath	7.740327789402528E-7
stippled	8.53496220124233E-8
idiot	1.1301467190610534E-6
waddell	1.6481306319640362E-7
regime	2.3106202842052944E-5
stalemate	7.975775022540247E-7
move	2.00521579192153E-4
scandinavian	5.091546416603183E-7
am/fm/cd	6.769107952709434E-8
abominable	6.769107952709434E-8
cures	1.0857060538063089E-5
waterproof	3.4728466887813617E-7
heat-seeking	1.677561536106251E-7
faked	5.768457211874127E-7
phillies	7.828620501829172E-7
prostitution	2.1219681886536964E-6
ruble	1.6186997278218213E-7
mows	8.917563955091124E-7
re-examining	9.417889325508778E-8
bites	1.448883410921241E-5
reputable	6.769107952709434E-8
fakes	3.181480737773434E-6
oversight	6.427709464659741E-6
housekeepers	7.063416994131584E-8
sororate	7.063416994131584E-8
verbalizing	1.5304070153951764E-7
generosity	2.913659510079278E-6
craziness	3.4728466887813617E-7
region	4.9900097973125415E-5
shears	1.2066670698308122E-6
emancipation	9.771060175215358E-7
moss	3.6288304807351013E-6
schoolchildren	9.417889325508778E-7
most	0.0011935732605779408
britney	1.0506832778770731E-6
patients	1.0041530184282312E-4
quarters	3.7753963833633316E-5
formations	1.312618324742786E-6
mote	6.769107952709434E-8
wrangle	1.8835778651017556E-7
widened	1.1272036286468319E-6
curbs	5.256359479799587E-6
gartner	1.8835778651017556E-7
moth	4.0614647716256606E-7
through-translator	1.4715452071107466E-7
drying	3.707705303836237E-5
mott	1.677561536106251E-7
mutomboko	8.240653159820181E-8
mitla	6.769107952709434E-8
wayne	7.290034956026639E-6
violin	2.166114544867019E-6
bitch	2.021903114570166E-6
rediscovered	7.328295131411518E-7
lovie	5.179839129029828E-7
pontiac	3.031383126648138E-7
regina	7.446018747980378E-7
mingle	1.509805382495626E-6
mascaras	6.062766253296276E-7
nicholls	3.6200012094924367E-7
wrangel	8.240653159820181E-8
day-old	8.53496220124233E-8
rooftop	9.741629271073142E-7
magnificence	3.2373994556436426E-7
more	0.0025420354834755302
zigzags	1.2066670698308123E-7
mora	1.5892688236796064E-7
morn	8.53496220124233E-8
quartets	7.357726035553733E-8
rashaan	1.3538215905418868E-7
bahamas	4.856099183465464E-7
autologous	1.324390686399672E-7
saturates	2.648781372799344E-7
lover	5.591871787020837E-6
loves	2.9230185375965024E-4
mort	9.741629271073142E-7
endangers	1.0712849107766235E-6
scream	6.674929059454347E-6
disturbs	3.773041911031954E-6
materializes	7.063416994131584E-8
chloride	1.677561536106251E-7
mites	3.6494321136346516E-7
miter	2.14845600238169E-7
cueing	3.8171882672452766E-6
francisco-based	8.53496220124233E-8
saturated	7.937514847155367E-6
mosh	2.3250414272349797E-7
representing	1.9515632536702723E-5
co-sponsor	2.8253667976526336E-7
moon	1.4365224311815108E-5
moot	5.120977320745398E-7
tantric	7.652035076975882E-8
cookware	1.1772361656885973E-7
moos	6.769107952709434E-8
ethics	1.56513548228299E-5
